Resultados de la Detección de Pupilas
-------------------------------------
Fecha y Hora: 2025-02-17 11:04:29
Tiempo total de ejecución: 2 minutos y 54 segundos
Total de Parpadeos Detectados: 0
Interrupciones Detectadas: 1
Fijaciones Detectadas: 0
-------------------------------------

Posiciones de la Pupila:
  1877: X = 381, Y = 252
  1878: X = 380, Y = 253
  1879: X = 380, Y = 253
  1880: X = 380, Y = 253
  1881: X = 380, Y = 253
  1882: X = 380, Y = 253
  1883: X = 380, Y = 252
  1884: X = 380, Y = 252
  1885: X = 379, Y = 252
  1886: X = 379, Y = 252
  1887: X = 379, Y = 252
  1888: X = 379, Y = 252
  1889: X = 379, Y = 252
  1890: X = 379, Y = 252
  1891: X = 379, Y = 251
  1892: X = 379, Y = 251
  1893: X = 375, Y = 251
  1894: X = 375, Y = 251
  1895: X = 375, Y = 251
  1896: X = 375, Y = 251
  1897: X = 375, Y = 251
  1898: X = 375, Y = 251
  1899: X = 375, Y = 251
  1900: X = 375, Y = 251
  1901: X = 376, Y = 251
  1902: X = 376, Y = 251
  1903: X = 376, Y = 251
  1904: X = 371, Y = 251
  1905: X = 371, Y = 251
  1906: X = 370, Y = 250
  1907: X = 370, Y = 250
  1908: X = 370, Y = 250
  1909: X = 370, Y = 250
  1910: X = 370, Y = 251
  1911: X = 370, Y = 251
  1912: X = 370, Y = 251
  1913: X = 370, Y = 251
  1914: X = 370, Y = 251
  1915: X = 370, Y = 251
  1916: X = 370, Y = 251
  1917: X = 370, Y = 251
  1918: X = 370, Y = 251
  1919: X = 370, Y = 251
  1920: X = 370, Y = 251
  1921: X = 369, Y = 250
  1922: X = 370, Y = 251
  1923: X = 370, Y = 251
  1924: X = 370, Y = 251
  1925: X = 370, Y = 250
  1926: X = 370, Y = 250
  1927: X = 370, Y = 251
  1928: X = 370, Y = 251
  1929: X = 370, Y = 251
  1930: X = 370, Y = 251
  1931: X = 370, Y = 251
  1932: X = 370, Y = 251
  1933: X = 370, Y = 251
  1934: X = 370, Y = 251
  1935: X = 369, Y = 251
  1936: X = 369, Y = 251
  1937: X = 370, Y = 251
  1938: X = 370, Y = 251
  1939: X = 370, Y = 250
  1940: X = 370, Y = 250
  1941: X = 370, Y = 250
  1942: X = 370, Y = 251
  1943: X = 370, Y = 251
  1944: X = 368, Y = 252
  1945: X = 368, Y = 252
  1946: X = 368, Y = 252
  1947: X = 368, Y = 252
  1948: X = 368, Y = 253
  1949: X = 368, Y = 253
  1950: X = 368, Y = 252
  1951: X = 368, Y = 252
  1952: X = 368, Y = 252
  1953: X = 368, Y = 252
  1954: X = 368, Y = 253
  1955: X = 368, Y = 253
  1956: X = 368, Y = 252
  1957: X = 368, Y = 252
  1958: X = 369, Y = 252
  1959: X = 369, Y = 252
  1960: X = 372, Y = 252
  1961: X = 372, Y = 252
  1962: X = 371, Y = 251
  1963: X = 371, Y = 251
  1964: X = 372, Y = 251
  1965: X = 372, Y = 251
  1966: X = 372, Y = 251
  1967: X = 372, Y = 251
  1968: X = 371, Y = 251
  1969: X = 371, Y = 251
  1970: X = 371, Y = 251
  1971: X = 371, Y = 251
  1972: X = 370, Y = 251
  1973: X = 370, Y = 251
  1974: X = 370, Y = 251
  1975: X = 370, Y = 251
  1976: X = 370, Y = 251
  1977: X = 370, Y = 251
  1978: X = 370, Y = 251
  1979: X = 369, Y = 251
  1980: X = 369, Y = 251
  1981: X = 368, Y = 250
  1982: X = 368, Y = 250
  1983: X = 368, Y = 251
  1984: X = 368, Y = 251
  1985: X = 368, Y = 251
  1986: X = 368, Y = 251
  1987: X = 368, Y = 251
  1988: X = 368, Y = 251
  1989: X = 368, Y = 251
  1990: X = 368, Y = 251
  1991: X = 368, Y = 251
  1992: X = 368, Y = 251
  1993: X = 378, Y = 253
  1994: X = 378, Y = 253
  1995: X = 378, Y = 253
  1996: X = 380, Y = 253
  1997: X = 380, Y = 253
  1998: X = 379, Y = 252
  1999: X = 379, Y = 252
  2000: X = 379, Y = 252
  2001: X = 379, Y = 253
  2002: X = 379, Y = 253
  2003: X = 379, Y = 253
  2004: X = 379, Y = 253
  2005: X = 381, Y = 254
  2006: X = 381, Y = 254
  2007: X = 380, Y = 253
  2008: X = 380, Y = 253
  2009: X = 376, Y = 252
  2010: X = 376, Y = 252
  2011: X = 376, Y = 252
  2012: X = 376, Y = 252
  2013: X = 376, Y = 252
  2014: X = 376, Y = 252
  2015: X = 377, Y = 252
  2016: X = 377, Y = 252
  2017: X = 377, Y = 252
  2018: X = 377, Y = 252
  2019: X = 377, Y = 252
  2020: X = 377, Y = 253
  2021: X = 377, Y = 253
  2022: X = 378, Y = 253
  2023: X = 378, Y = 253
  2024: X = 378, Y = 253
  2025: X = 378, Y = 253
  2026: X = 378, Y = 253
  2027: X = 378, Y = 253
  2028: X = 375, Y = 251
  2029: X = 377, Y = 252
  2030: X = 377, Y = 252
  2031: X = 377, Y = 253
  2032: X = 377, Y = 253
  2033: X = 377, Y = 253
  2034: X = 378, Y = 253
  2035: X = 378, Y = 253
  2036: X = 378, Y = 253
  2037: X = 378, Y = 253
  2038: X = 378, Y = 253
  2039: X = 378, Y = 253
  2040: X = 378, Y = 253
  2041: X = 378, Y = 253
  2042: X = 378, Y = 253
  2043: X = 378, Y = 253
  2044: X = 372, Y = 253
  2045: X = 372, Y = 253
  2046: X = 370, Y = 253
  2047: X = 370, Y = 253
  2048: X = 369, Y = 253
  2049: X = 369, Y = 253
  2050: X = 369, Y = 253
  2051: X = 368, Y = 253
  2052: X = 368, Y = 252
  2053: X = 368, Y = 252
  2054: X = 368, Y = 252
  2055: X = 368, Y = 252
  2056: X = 368, Y = 252
  2057: X = 368, Y = 252
  2058: X = 368, Y = 252
  2059: X = 369, Y = 252
  2060: X = 369, Y = 252
  2061: X = 369, Y = 253
  2062: X = 369, Y = 253
  2063: X = 368, Y = 252
  2064: X = 368, Y = 252
  2065: X = 369, Y = 252
  2066: X = 369, Y = 252
  2067: X = 369, Y = 252
  2068: X = 369, Y = 252
  2069: X = 368, Y = 251
  2070: X = 368, Y = 251
  2071: X = 368, Y = 251
  2072: X = 368, Y = 250
  2073: X = 368, Y = 250
  2074: X = 369, Y = 251
  2075: X = 369, Y = 251
  2076: X = 368, Y = 251
  2077: X = 368, Y = 251
  2078: X = 368, Y = 252
  2079: X = 368, Y = 252
  2080: X = 368, Y = 252
  2081: X = 368, Y = 252
  2082: X = 367, Y = 252
  2083: X = 367, Y = 252
  2084: X = 368, Y = 252
  2085: X = 368, Y = 252
  2086: X = 367, Y = 251
  2087: X = 367, Y = 251
  2088: X = 367, Y = 252
  2089: X = 367, Y = 252
  2090: X = 367, Y = 251
  2091: X = 367, Y = 251
  2092: X = 367, Y = 251
  2093: X = 367, Y = 251
  2094: X = 367, Y = 251
  2095: X = 367, Y = 252
  2096: X = 367, Y = 252
  2097: X = 368, Y = 251
  2098: X = 368, Y = 251
  2099: X = 368, Y = 251
  2100: X = 368, Y = 251
  2101: X = 368, Y = 253
  2102: X = 368, Y = 253
  2103: X = 368, Y = 252
  2104: X = 368, Y = 252
  2105: X = 369, Y = 252
  2106: X = 369, Y = 252
  2107: X = 368, Y = 252
  2108: X = 368, Y = 252
  2109: X = 368, Y = 252
  2110: X = 367, Y = 252
  2111: X = 367, Y = 252
  2112: X = 366, Y = 252
  2113: X = 366, Y = 251
  2114: X = 366, Y = 251
  2115: X = 366, Y = 251
  2116: X = 365, Y = 253
  2117: X = 365, Y = 253
  2118: X = 365, Y = 253
  2119: X = 365, Y = 253
  2120: X = 364, Y = 253
  2121: X = 364, Y = 253
  2122: X = 365, Y = 253
  2123: X = 365, Y = 253
  2124: X = 365, Y = 253
  2125: X = 365, Y = 253
  2126: X = 365, Y = 254
  2127: X = 365, Y = 254
  2128: X = 365, Y = 254
  2129: X = 365, Y = 254
  2130: X = 365, Y = 253
  2131: X = 365, Y = 253
  2132: X = 365, Y = 253
  2133: X = 365, Y = 253
  2134: X = 365, Y = 253
  2135: X = 370, Y = 253
  2136: X = 370, Y = 253
  2137: X = 378, Y = 254
  2138: X = 378, Y = 254
  2139: X = 378, Y = 254
  2140: X = 378, Y = 254
  2141: X = 378, Y = 254
  2142: X = 378, Y = 254
  2143: X = 377, Y = 253
  2144: X = 377, Y = 253
  2145: X = 378, Y = 252
  2146: X = 378, Y = 252
  2147: X = 378, Y = 252
  2148: X = 378, Y = 252
  2149: X = 378, Y = 252
  2150: X = 378, Y = 252
  2151: X = 378, Y = 253
  2152: X = 378, Y = 253
  2153: X = 378, Y = 253
  2154: X = 378, Y = 252
  2155: X = 378, Y = 252
  2156: X = 377, Y = 252
  2157: X = 377, Y = 252
  2158: X = 377, Y = 252
  2159: X = 377, Y = 252
  2160: X = 377, Y = 252
  2161: X = 377, Y = 252
  2162: X = 377, Y = 252
  2163: X = 377, Y = 252
  2164: X = 377, Y = 253
  2165: X = 377, Y = 253
  2166: X = 378, Y = 251
  2167: X = 378, Y = 251
  2168: X = 378, Y = 252
  2169: X = 378, Y = 252
  2170: X = 378, Y = 252
  2171: X = 378, Y = 253
  2172: X = 378, Y = 253
  2173: X = 378, Y = 252
  2174: X = 378, Y = 252
  2175: X = 378, Y = 252
  2176: X = 378, Y = 252
  2177: X = 378, Y = 253
  2178: X = 378, Y = 253
  2179: X = 378, Y = 253
  2180: X = 378, Y = 253
  2181: X = 378, Y = 252
  2182: X = 378, Y = 252
  2183: X = 377, Y = 253
  2184: X = 377, Y = 253
  2185: X = 377, Y = 253
  2186: X = 377, Y = 253
  2187: X = 377, Y = 253
  2188: X = 377, Y = 253
  2189: X = 377, Y = 253
  2190: X = 377, Y = 253
  2191: X = 377, Y = 253
  2192: X = 377, Y = 253
  2193: X = 377, Y = 253
  2194: X = 377, Y = 252
  2195: X = 377, Y = 252
  2196: X = 377, Y = 253
  2197: X = 377, Y = 253
  2198: X = 376, Y = 253
  2199: X = 376, Y = 253
  2200: X = 376, Y = 252
  2201: X = 376, Y = 252
  2202: X = 377, Y = 253
  2203: X = 377, Y = 253
  2204: X = 377, Y = 253
  2205: X = 377, Y = 253
  2206: X = 377, Y = 253
  2207: X = 377, Y = 253
  2208: X = 377, Y = 253
  2209: X = 377, Y = 253
  2210: X = 377, Y = 253
  2211: X = 377, Y = 253
  2212: X = 377, Y = 252
  2213: X = 377, Y = 252
  2214: X = 377, Y = 252
  2215: X = 376, Y = 252
  2216: X = 376, Y = 252
  2217: X = 377, Y = 253
  2218: X = 377, Y = 253
  2219: X = 376, Y = 253
  2220: X = 376, Y = 253
  2221: X = 376, Y = 253
  2222: X = 376, Y = 253
  2223: X = 377, Y = 253
  2224: X = 377, Y = 253
  2225: X = 376, Y = 253
  2226: X = 376, Y = 253
  2227: X = 376, Y = 251
  2228: X = 376, Y = 251
  2229: X = 376, Y = 252
  2230: X = 376, Y = 252
  2231: X = 376, Y = 252
  2232: X = 376, Y = 252
  2233: X = 376, Y = 252
  2234: X = 376, Y = 252
  2235: X = 376, Y = 252
  2236: X = 376, Y = 252
  2237: X = 376, Y = 252
  2238: X = 376, Y = 252
  2239: X = 376, Y = 252
  2240: X = 376, Y = 252
  2241: X = 376, Y = 252
  2242: X = 377, Y = 252
  2243: X = 377, Y = 252
  2244: X = 377, Y = 252
  2245: X = 377, Y = 252
  2246: X = 376, Y = 253
  2247: X = 376, Y = 253
  2248: X = 376, Y = 253
  2249: X = 376, Y = 252
  2250: X = 376, Y = 252
  2251: X = 376, Y = 252
  2252: X = 376, Y = 252
  2253: X = 376, Y = 252
  2254: X = 376, Y = 252
  2255: X = 377, Y = 252
  2256: X = 377, Y = 252
  2257: X = 377, Y = 252
  2258: X = 377, Y = 252
  2259: X = 377, Y = 253
  2260: X = 377, Y = 253
  2261: X = 377, Y = 252
  2262: X = 377, Y = 252
  2263: X = 376, Y = 252
  2264: X = 376, Y = 252
  2265: X = 376, Y = 252
  2266: X = 376, Y = 252
  2267: X = 374, Y = 252
  2268: X = 374, Y = 252
  2269: X = 374, Y = 252
  2270: X = 373, Y = 252
  2271: X = 373, Y = 252
  2272: X = 373, Y = 252
  2273: X = 373, Y = 252
  2274: X = 374, Y = 253
  2275: X = 374, Y = 253
  2276: X = 375, Y = 252
  2277: X = 375, Y = 252
  2278: X = 375, Y = 252
  2279: X = 375, Y = 252
  2280: X = 375, Y = 252
  2281: X = 375, Y = 252
  2282: X = 376, Y = 253
  2283: X = 376, Y = 253
  2284: X = 376, Y = 253
  2285: X = 376, Y = 253
  2286: X = 376, Y = 253
  2287: X = 375, Y = 253
  2288: X = 376, Y = 253
  2289: X = 376, Y = 253
  2290: X = 375, Y = 253
  2291: X = 375, Y = 253
  2292: X = 375, Y = 253
  2293: X = 376, Y = 253
  2294: X = 376, Y = 253
  2295: X = 376, Y = 253
  2296: X = 376, Y = 253
  2297: X = 376, Y = 253
  2298: X = 376, Y = 253
  2299: X = 376, Y = 253
  2300: X = 376, Y = 253
  2301: X = 376, Y = 253
  2302: X = 376, Y = 253
  2303: X = 376, Y = 253
  2304: X = 376, Y = 253
  2305: X = 376, Y = 253
  2306: X = 376, Y = 253
  2307: X = 376, Y = 253
  2308: X = 377, Y = 253
  2309: X = 377, Y = 253
  2310: X = 377, Y = 253
  2311: X = 377, Y = 253
  2312: X = 377, Y = 253
  2313: X = 377, Y = 253
  2314: X = 377, Y = 253
  2315: X = 377, Y = 253
  2316: X = 377, Y = 253
  2317: X = 377, Y = 253
  2318: X = 377, Y = 253
  2319: X = 377, Y = 253
  2320: X = 377, Y = 253
  2321: X = 377, Y = 253
  2322: X = 377, Y = 253
  2323: X = 377, Y = 253
  2324: X = 377, Y = 253
  2325: X = 377, Y = 253
  2326: X = 377, Y = 252
  2327: X = 377, Y = 252
  2328: X = 377, Y = 252
  2329: X = 377, Y = 252
  2330: X = 377, Y = 252
  2331: X = 377, Y = 252
  2332: X = 377, Y = 252
  2333: X = 377, Y = 253
  2334: X = 377, Y = 253
  2335: X = 378, Y = 253
  2336: X = 378, Y = 253
  2337: X = 378, Y = 253
  2338: X = 378, Y = 253
  2339: X = 378, Y = 253
  2340: X = 378, Y = 253
  2341: X = 378, Y = 253
  2342: X = 378, Y = 253
  2343: X = 378, Y = 253
  2344: X = 378, Y = 253
  2345: X = 378, Y = 253
  2346: X = 378, Y = 253
  2347: X = 377, Y = 253
  2348: X = 377, Y = 253
  2349: X = 377, Y = 253
  2350: X = 377, Y = 253
  2351: X = 377, Y = 253
  2352: X = 377, Y = 253
  2353: X = 377, Y = 253
  2354: X = 377, Y = 251
  2355: X = 377, Y = 251
  2356: X = 377, Y = 251
  2357: X = 377, Y = 251
  2358: X = 377, Y = 251
  2359: X = 377, Y = 251
  2360: X = 376, Y = 252
  2361: X = 376, Y = 252
  2362: X = 376, Y = 252
  2363: X = 376, Y = 252
  2364: X = 376, Y = 252
  2365: X = 376, Y = 253
  2366: X = 376, Y = 253
  2367: X = 376, Y = 253
  2368: X = 376, Y = 253
  2369: X = 376, Y = 253
  2370: X = 376, Y = 253
  2371: X = 376, Y = 253
  2372: X = 376, Y = 254
  2373: X = 376, Y = 254
  2374: X = 376, Y = 254
  2375: X = 376, Y = 254
  2376: X = 376, Y = 254
  2377: X = 376, Y = 254
  2378: X = 376, Y = 254
  2379: X = 376, Y = 254
  2380: X = 376, Y = 253
  2381: X = 376, Y = 253
  2382: X = 376, Y = 251
  2383: X = 376, Y = 251
  2384: X = 376, Y = 251
  2385: X = 377, Y = 251
  2386: X = 377, Y = 251
  2387: X = 377, Y = 252
  2388: X = 377, Y = 252
  2389: X = 377, Y = 253
  2390: X = 377, Y = 253
  2391: X = 377, Y = 253
  2392: X = 377, Y = 253
  2393: X = 377, Y = 254
  2394: X = 377, Y = 254
  2395: X = 377, Y = 254
  2396: X = 377, Y = 254
  2397: X = 377, Y = 254
  2398: X = 377, Y = 254
  2399: X = 378, Y = 254
  2400: X = 378, Y = 254
  2401: X = 378, Y = 255
  2402: X = 378, Y = 255
  2403: X = 379, Y = 254
  2404: X = 379, Y = 254
  2405: X = 379, Y = 254
  2406: X = 379, Y = 254
  2407: X = 379, Y = 254
  2408: X = 379, Y = 254
  2409: X = 379, Y = 254
  2410: X = 379, Y = 254
  2411: X = 379, Y = 254
  2412: X = 379, Y = 254
  2413: X = 379, Y = 254
  2414: X = 379, Y = 254
  2415: X = 379, Y = 254
  2416: X = 379, Y = 254
  2417: X = 379, Y = 254
  2418: X = 379, Y = 254
  2419: X = 379, Y = 254
  2420: X = 379, Y = 254
  2421: X = 379, Y = 254
  2422: X = 379, Y = 254
  2423: X = 380, Y = 254
  2424: X = 380, Y = 254
  2425: X = 380, Y = 254
  2426: X = 380, Y = 254
  2427: X = 380, Y = 254
  2428: X = 380, Y = 254
  2429: X = 380, Y = 254
  2430: X = 380, Y = 254
  2431: X = 379, Y = 254
  2432: X = 379, Y = 254
  2433: X = 380, Y = 253
  2434: X = 380, Y = 253
  2435: X = 381, Y = 252
  2436: X = 381, Y = 252
  2437: X = 382, Y = 251
  2438: X = 382, Y = 251
  2439: X = 381, Y = 252
  2440: X = 381, Y = 252
  2441: X = 381, Y = 252
  2442: X = 381, Y = 252
  2443: X = 381, Y = 252
  2444: X = 380, Y = 252
  2445: X = 380, Y = 252
  2446: X = 379, Y = 253
  2447: X = 379, Y = 253
  2448: X = 378, Y = 253
  2449: X = 378, Y = 253
  2450: X = 377, Y = 252
  2451: X = 377, Y = 252
  2452: X = 376, Y = 252
  2453: X = 376, Y = 252
  2454: X = 376, Y = 253
  2455: X = 376, Y = 253
  2456: X = 377, Y = 253
  2457: X = 377, Y = 253
  2458: X = 377, Y = 252
  2459: X = 377, Y = 252
  2460: X = 379, Y = 253
  2461: X = 379, Y = 253
  2462: X = 379, Y = 253
  2463: X = 379, Y = 253
  2464: X = 379, Y = 253
  2465: X = 379, Y = 253
  2466: X = 379, Y = 253
  2467: X = 379, Y = 253
  2468: X = 379, Y = 253
  2469: X = 378, Y = 253
  2470: X = 378, Y = 253
  2471: X = 378, Y = 253
  2472: X = 378, Y = 253
  2473: X = 378, Y = 253
  2474: X = 378, Y = 253
  2475: X = 378, Y = 253
  2476: X = 378, Y = 253
  2477: X = 378, Y = 253
  2478: X = 378, Y = 253
  2479: X = 379, Y = 253
  2480: X = 379, Y = 253
  2481: X = 379, Y = 253
  2482: X = 379, Y = 253
  2483: X = 379, Y = 253
  2484: X = 379, Y = 254
  2485: X = 379, Y = 253
  2486: X = 379, Y = 253
  2487: X = 379, Y = 253
  2488: X = 378, Y = 253
  2489: X = 378, Y = 253
  2490: X = 379, Y = 253
  2491: X = 379, Y = 253
  2492: X = 379, Y = 253
  2493: X = 379, Y = 253
  2494: X = 379, Y = 253
  2495: X = 379, Y = 253
  2496: X = 379, Y = 253
  2497: X = 379, Y = 253
  2498: X = 379, Y = 253
  2499: X = 379, Y = 253
  2500: X = 379, Y = 253
  2501: X = 379, Y = 253
  2502: X = 379, Y = 253
  2503: X = 379, Y = 253
  2504: X = 379, Y = 253
  2505: X = 379, Y = 253
  2506: X = 379, Y = 253
  2507: X = 379, Y = 253
  2508: X = 379, Y = 253
  2509: X = 379, Y = 253
  2510: X = 379, Y = 253
  2511: X = 379, Y = 253
  2512: X = 379, Y = 253
  2513: X = 378, Y = 253
  2514: X = 378, Y = 253
  2515: X = 378, Y = 253
  2516: X = 378, Y = 253
  2517: X = 378, Y = 253
  2518: X = 378, Y = 253
  2519: X = 378, Y = 253
  2520: X = 378, Y = 253
  2521: X = 378, Y = 253
  2522: X = 378, Y = 253
  2523: X = 378, Y = 253
  2524: X = 366, Y = 254
  2525: X = 366, Y = 254
  2526: X = 366, Y = 254
  2527: X = 366, Y = 254
  2528: X = 366, Y = 254
  2529: X = 366, Y = 254
  2530: X = 366, Y = 253
  2531: X = 366, Y = 253
  2532: X = 366, Y = 254
  2533: X = 366, Y = 254
  2534: X = 366, Y = 254
  2535: X = 366, Y = 254
  2536: X = 366, Y = 254
  2537: X = 366, Y = 254
  2538: X = 366, Y = 254
  2539: X = 366, Y = 254
  2540: X = 366, Y = 254
  2541: X = 366, Y = 254
  2542: X = 366, Y = 254
  2543: X = 366, Y = 254
  2544: X = 366, Y = 254
  2545: X = 366, Y = 254
  2546: X = 366, Y = 254
  2547: X = 371, Y = 253
  2548: X = 371, Y = 253
  2549: X = 379, Y = 254
  2550: X = 379, Y = 254
  2551: X = 379, Y = 254
  2552: X = 379, Y = 254
  2553: X = 380, Y = 254
  2554: X = 380, Y = 254
  2555: X = 381, Y = 254
  2556: X = 381, Y = 254
  2557: X = 381, Y = 254
  2558: X = 381, Y = 254
  2559: X = 381, Y = 254
  2560: X = 381, Y = 253
  2561: X = 381, Y = 253
  2562: X = 381, Y = 253
  2563: X = 381, Y = 253
  2564: X = 381, Y = 253
  2565: X = 381, Y = 253
  2566: X = 381, Y = 253
  2567: X = 381, Y = 253
  2568: X = 381, Y = 253
  2569: X = 381, Y = 253
  2570: X = 381, Y = 253
  2571: X = 381, Y = 253
  2572: X = 381, Y = 253
  2573: X = 381, Y = 253
  2574: X = 381, Y = 253
  2575: X = 381, Y = 253
  2576: X = 382, Y = 253
  2577: X = 382, Y = 253
  2578: X = 382, Y = 253
  2579: X = 382, Y = 253
  2580: X = 382, Y = 253
  2581: X = 382, Y = 253
  2582: X = 382, Y = 253
  2583: X = 382, Y = 254
  2584: X = 382, Y = 254
  2585: X = 382, Y = 253
  2586: X = 382, Y = 253
  2587: X = 382, Y = 253
  2588: X = 382, Y = 253
  2589: X = 382, Y = 253
  2590: X = 382, Y = 253
  2591: X = 382, Y = 253
  2592: X = 382, Y = 253
  2593: X = 382, Y = 253
  2594: X = 382, Y = 253
  2595: X = 382, Y = 253
  2596: X = 382, Y = 253
  2597: X = 382, Y = 253
  2598: X = 382, Y = 253
  2599: X = 382, Y = 253
  2600: X = 382, Y = 253
  2601: X = 382, Y = 253
  2602: X = 381, Y = 253
  2603: X = 381, Y = 253
  2604: X = 381, Y = 253
  2605: X = 381, Y = 253
  2606: X = 381, Y = 253
  2607: X = 381, Y = 253
  2608: X = 382, Y = 253
  2609: X = 382, Y = 253
  2610: X = 382, Y = 253
  2611: X = 382, Y = 253
  2612: X = 381, Y = 253
  2613: X = 381, Y = 253
  2614: X = 382, Y = 253
  2615: X = 382, Y = 253
  2616: X = 381, Y = 253
  2617: X = 381, Y = 253
  2618: X = 381, Y = 253
  2619: X = 381, Y = 253
  2620: X = 381, Y = 253
  2621: X = 381, Y = 253
  2622: X = 381, Y = 252
  2623: X = 381, Y = 252
  2624: X = 381, Y = 252
  2625: X = 381, Y = 253
  2626: X = 381, Y = 253
  2627: X = 381, Y = 253
  2628: X = 381, Y = 253
  2629: X = 381, Y = 253
  2630: X = 381, Y = 253
  2631: X = 381, Y = 252
  2632: X = 381, Y = 252
  2633: X = 381, Y = 253
  2634: X = 381, Y = 253
  2635: X = 381, Y = 253
  2636: X = 381, Y = 253
  2637: X = 381, Y = 253
  2638: X = 381, Y = 253
  2639: X = 381, Y = 253
  2640: X = 381, Y = 253
  2641: X = 381, Y = 253
  2642: X = 381, Y = 253
  2643: X = 381, Y = 253
  2644: X = 381, Y = 252
  2645: X = 381, Y = 252
  2646: X = 381, Y = 252
  2647: X = 381, Y = 252
  2648: X = 380, Y = 252
  2649: X = 380, Y = 252
  2650: X = 380, Y = 253
  2651: X = 380, Y = 253
  2652: X = 380, Y = 252
  2653: X = 380, Y = 252
  2654: X = 380, Y = 252
  2655: X = 380, Y = 252
  2656: X = 380, Y = 252
  2657: X = 381, Y = 253
  2658: X = 381, Y = 253
  2659: X = 381, Y = 253
  2660: X = 381, Y = 253
  2661: X = 380, Y = 253
  2662: X = 380, Y = 253
  2663: X = 381, Y = 253
  2664: X = 381, Y = 253
  2665: X = 381, Y = 253
  2666: X = 381, Y = 253
  2667: X = 381, Y = 253
  2668: X = 381, Y = 253
  2669: X = 381, Y = 253
  2670: X = 381, Y = 253
  2671: X = 381, Y = 253
  2672: X = 381, Y = 252
  2673: X = 381, Y = 252
  2674: X = 381, Y = 252
  2675: X = 381, Y = 252
  2676: X = 381, Y = 252
  2677: X = 381, Y = 252
  2678: X = 381, Y = 252
  2679: X = 381, Y = 252
  2680: X = 381, Y = 252
  2681: X = 381, Y = 252
  2682: X = 381, Y = 252
  2683: X = 381, Y = 252
  2684: X = 381, Y = 252
  2685: X = 381, Y = 252
  2686: X = 381, Y = 252
  2687: X = 381, Y = 252
  2688: X = 381, Y = 252
  2689: X = 381, Y = 252
  2690: X = 381, Y = 252
  2691: X = 381, Y = 252
  2692: X = 381, Y = 252
  2693: X = 381, Y = 252
  2694: X = 381, Y = 252
  2695: X = 381, Y = 252
  2696: X = 381, Y = 252
  2697: X = 381, Y = 252
  2698: X = 381, Y = 252
  2699: X = 381, Y = 252
  2700: X = 381, Y = 252
  2701: X = 381, Y = 252
  2702: X = 381, Y = 252
  2703: X = 374, Y = 251
  2704: X = 374, Y = 251
  2705: X = 369, Y = 253
  2706: X = 369, Y = 253
  2707: X = 369, Y = 253
  2708: X = 369, Y = 253
  2709: X = 369, Y = 253
  2710: X = 369, Y = 253
  2711: X = 368, Y = 253
  2712: X = 368, Y = 253
  2713: X = 368, Y = 253
  2714: X = 368, Y = 253
  2715: X = 368, Y = 253
  2716: X = 368, Y = 253
  2717: X = 368, Y = 253
  2718: X = 368, Y = 253
  2719: X = 368, Y = 253
  2720: X = 367, Y = 254
  2721: X = 367, Y = 254
  2722: X = 367, Y = 254
  2723: X = 367, Y = 254
  2724: X = 367, Y = 254
  2725: X = 367, Y = 254
  2726: X = 367, Y = 254
  2727: X = 367, Y = 254
  2728: X = 366, Y = 254
  2729: X = 366, Y = 254
  2730: X = 366, Y = 254
  2731: X = 365, Y = 254
  2732: X = 365, Y = 254
  2733: X = 366, Y = 254
  2734: X = 366, Y = 254
  2735: X = 366, Y = 254
  2736: X = 366, Y = 254
  2737: X = 365, Y = 254
  2738: X = 365, Y = 254
  2739: X = 365, Y = 253
  2740: X = 365, Y = 253
  2741: X = 365, Y = 253
  2742: X = 365, Y = 253
  2743: X = 365, Y = 253
  2744: X = 365, Y = 253
  2745: X = 365, Y = 253
  2746: X = 365, Y = 253
  2747: X = 365, Y = 254
  2748: X = 365, Y = 254
  2749: X = 365, Y = 254
  2750: X = 365, Y = 254
  2751: X = 365, Y = 253
  2752: X = 365, Y = 253
  2753: X = 365, Y = 253
  2754: X = 369, Y = 250
  2755: X = 380, Y = 252
  2756: X = 380, Y = 252
  2757: X = 380, Y = 252
  2758: X = 381, Y = 252
  2759: X = 381, Y = 252
  2760: X = 381, Y = 252
  2761: X = 381, Y = 252
  2762: X = 381, Y = 252
  2763: X = 381, Y = 252
  2764: X = 381, Y = 253
  2765: X = 381, Y = 253
  2766: X = 380, Y = 252
  2767: X = 380, Y = 252
  2768: X = 380, Y = 253
  2769: X = 380, Y = 253
  2770: X = 380, Y = 253
  2771: X = 380, Y = 253
  2772: X = 380, Y = 253
  2773: X = 381, Y = 253
  2774: X = 381, Y = 253
  2775: X = 374, Y = 252
  2776: X = 374, Y = 252
  2777: X = 371, Y = 252
  2778: X = 371, Y = 252
  2779: X = 372, Y = 252
  2780: X = 372, Y = 252
  2781: X = 372, Y = 253
  2782: X = 372, Y = 253
  2783: X = 373, Y = 252
  2784: X = 373, Y = 252
  2785: X = 373, Y = 252
  2786: X = 373, Y = 252
  2787: X = 371, Y = 252
  2788: X = 371, Y = 252
  2789: X = 371, Y = 252
  2790: X = 371, Y = 252
  2791: X = 372, Y = 253
  2792: X = 372, Y = 253
  2793: X = 372, Y = 253
  2794: X = 372, Y = 253
  2795: X = 372, Y = 253
  2796: X = 372, Y = 252
  2797: X = 372, Y = 252
  2798: X = 372, Y = 252
  2799: X = 372, Y = 252
